base_formula,space_group_num,space_group,structure,base_log_ionic_conductivity,new_formula
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Tb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Tb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Tb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Tb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Tb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Mo1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Mo1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Mo1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Mo1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Mo1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Pb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Pb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Pb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Pb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Pb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Ru1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Ru1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Ru1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Ru1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Pr0.125Ru1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Zr1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Zr1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Zr1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Zr1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Zr1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Hf1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Hf1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Hf1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Hf1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Hf1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ti1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ti1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ti1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ti1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ti1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Sn1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Sn1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Sn1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Sn1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Sn1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Tb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Tb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Tb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Tb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Tb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Mo1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Mo1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Mo1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Mo1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Mo1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Pb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Pb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Pb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Pb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Pb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ru1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ru1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ru1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ru1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Ce2.875Sc0.125Ru1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Zr1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Zr1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Zr1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Zr1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Zr1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Hf1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Hf1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Hf1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Hf1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Hf1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ti1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ti1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ti1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ti1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ti1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Sn1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Sn1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Sn1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Sn1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Sn1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Tb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Tb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Tb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Tb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Tb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Mo1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Mo1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Mo1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Mo1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Mo1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Pb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Pb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Pb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Pb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Pb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ru1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ru1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ru1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ru1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Y0.125Ru1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Zr1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Zr1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Zr1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Zr1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Zr1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Hf1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Hf1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Hf1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Hf1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Hf1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ti1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ti1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ti1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ti1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ti1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Sn1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Sn1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Sn1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Sn1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Sn1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Tb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Tb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Tb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Tb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Tb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Mo1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Mo1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Mo1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Mo1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Mo1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Pb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Pb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Pb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Pb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Pb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ru1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ru1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ru1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ru1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Tb0.125Ru1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Zr1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Zr1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Zr1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Zr1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Zr1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Hf1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Hf1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Hf1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Hf1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Hf1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ti1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ti1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ti1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ti1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ti1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Sn1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Sn1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Sn1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Sn1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Sn1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Tb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Tb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Tb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Tb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Tb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Mo1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Mo1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Mo1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Mo1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Mo1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Pb1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Pb1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Pb1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Pb1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Pb1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ru1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ru1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ru1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ru1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Yb0.125Ru1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Zr1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Zr1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Zr1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Zr1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Zr1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Hf1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Hf1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Hf1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Hf1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Hf1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Ti1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Ti1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Ti1.6V0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Ti1.6Sb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Ti1.6Ru0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Sn1.6Ta0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Sn1.6Nb0.4O12
Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,,,-3.498940738,Li6.6Gd2.875Ho0.125Sn1.6V0.4O12
